species_name,neighbourhood_name,date_planted
RUBRUM,DOWNTOWN,2013-04-09
ORNUS,SUNSET,2005-02-25
RUBRUM,GRANDVIEW-WOODLAND,2012-01-06
PERSICA,SUNSET,2008-03-02
FREEMANI   X,VICTORIA-FRASERVIEW,2011-10-25
X YEDOENSIS,GRANDVIEW-WOODLAND,2012-03-02
CAPPADOCICUM,SUNSET,1999-11-02
SERRULATA,STRATHCONA,2005-02-15
SERRULATA,STRATHCONA,2005-02-15
TRIACANTHOS,ARBUTUS-RIDGE,2009-02-12
PLATANOIDES,VICTORIA-FRASERVIEW,1992-03-05
FREEMANI   X,VICTORIA-FRASERVIEW,2011-10-25
RUBRUM,MARPOLE,2010-12-09
CARNEA   X,GRANDVIEW-WOODLAND,2012-01-10
XX,KENSINGTON-CEDAR COTTAGE,2013-02-12
PLATANOIDES,KITSILANO,2011-01-27
PLATANOIDES,KITSILANO,2011-01-28
X YEDOENSIS,SUNSET,2013-12-17
RUBRUM,KENSINGTON-CEDAR COTTAGE,2013-01-14
AUCUPARIA,RILEY PARK,2001-01-11
PLATANOIDES,DUNBAR-SOUTHLANDS,2012-03-21
PENNSYLVANICA,GRANDVIEW-WOODLAND,2001-02-15
RUBRUM,FAIRVIEW,2008-02-19
SERRULATA,KERRISDALE,2013-11-25
TRUNCATUM,STRATHCONA,2013-01-02
TRUNCATUM,STRATHCONA,2013-01-02
RUBRUM,FAIRVIEW,2008-02-19
RUBRUM,FAIRVIEW,2008-02-19
PLATANOIDES,SOUTH CAMBIE,2008-03-31
BETULUS,RENFREW-COLLINGWOOD,2007-05-30
ZUMI,WEST POINT GREY,2001-11-07
STYRACIFLUA,ARBUTUS-RIDGE,2005-02-03
CERASIFERA,RENFREW-COLLINGWOOD,1992-01-17
PLATANOIDES,WEST POINT GREY,1992-01-15
PLATANOIDES,WEST POINT GREY,1992-01-15
ZUMI,WEST END,1997-11-17
AUCUPARIA,SUNSET,2005-02-22
AUCUPARIA,SUNSET,2005-02-22
CERASIFERA,ARBUTUS-RIDGE,1992-01-15
CERASIFERA,ARBUTUS-RIDGE,1992-01-15
CERASIFERA,ARBUTUS-RIDGE,1992-01-15
CERASIFERA,ARBUTUS-RIDGE,1992-01-14
CERASIFERA,ARBUTUS-RIDGE,1992-01-14
OXYCARPA,OAKRIDGE,1992-01-14
PLATANOIDES,SUNSET,1992-01-16
PLATANOIDES,OAKRIDGE,1992-01-16
FREEMANI   X,RENFREW-COLLINGWOOD,1992-01-21
FREEMANI   X,RENFREW-COLLINGWOOD,1992-01-21
FREEMANI   X,VICTORIA-FRASERVIEW,2011-11-02
FREEMANI   X,HASTINGS-SUNRISE,1991-01-22
FREEMANI   X,HASTINGS-SUNRISE,1991-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-23
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
FREEMANI   X,HASTINGS-SUNRISE,1992-01-22
RUBRUM,STRATHCONA,2009-11-10
STYRACIFLUA,SUNSET,1993-02-23
RUBRUM,MARPOLE,1992-01-22
RUBRUM,MARPOLE,1992-01-22
RUBRUM,MARPOLE,1992-01-22
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
PLATANOIDES,MARPOLE,1992-01-22
PLATANOIDES,MARPOLE,1992-01-22
PLATANOIDES,MARPOLE,1992-01-22
PLATANOIDES,MARPOLE,1992-01-22
PLATANOIDES,MARPOLE,1992-01-22
OXYCARPA,RENFREW-COLLINGWOOD,1992-01-23
OXYCARPA,RENFREW-COLLINGWOOD,1992-01-27
OXYCARPA,RENFREW-COLLINGWOOD,1992-01-27
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-27
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-27
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-27
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-27
OXYCARPA,RENFREW-COLLINGWOOD,1992-01-24
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-28
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-28
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1993-01-28
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1992-01-28
OXYCARPA,RENFREW-COLLINGWOOD,1992-01-28
X YEDOENSIS,DUNBAR-SOUTHLANDS,2012-11-27
SYLVATICA,DUNBAR-SOUTHLANDS,2008-01-31
CALLERYANA,HASTINGS-SUNRISE,1992-01-30
CALLERYANA,HASTINGS-SUNRISE,1992-01-23
CALLERYANA,RENFREW-COLLINGWOOD,1991-02-03
CALLERYANA,RENFREW-COLLINGWOOD,1992-02-03
CERASIFERA,HASTINGS-SUNRISE,1992-01-29
CERASIFERA,HASTINGS-SUNRISE,1992-01-29
PLATANOIDES,SUNSET,1992-01-29
CERASIFERA,KERRISDALE,1992-01-29
CALLERYANA,RENFREW-COLLINGWOOD,1991-02-04
CALLERYANA,ARBUTUS-RIDGE,1992-02-04
CALLERYANA,ARBUTUS-RIDGE,1992-02-04
PLATANOIDES,MARPOLE,1992-01-30
PLATANOIDES,MARPOLE,1992-01-30
CALLERYANA,ARBUTUS-RIDGE,1992-02-03
CALLERYANA,ARBUTUS-RIDGE,1992-02-03
CALLERYANA,ARBUTUS-RIDGE,1992-02-03
CERASIFERA,KENSINGTON-CEDAR COTTAGE,1992-01-30
CERASIFERA,RENFREW-COLLINGWOOD,1992-01-30
CERASIFERA,SUNSET,1992-01-30
CERASIFERA,HASTINGS-SUNRISE,1992-01-30
ROBUR,OAKRIDGE,1992-02-05
ROBUR,OAKRIDGE,1992-02-05
CALLERYANA,ARBUTUS-RIDGE,1992-02-04
CALLERYANA,ARBUTUS-RIDGE,1992-02-04
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
SERRULATA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
CALLERYANA,ARBUTUS-RIDGE,1992-01-21
PLATANOIDES,MARPOLE,1992-01-29
PLATANOIDES,MARPOLE,1992-01-29
PLATANOIDES,MARPOLE,1992-01-29
PLATANOIDES,MARPOLE,1992-01-29
PLATANOIDES,MARPOLE,1992-01-29
OXYCARPA,KILLARNEY,1992-03-17
OXYCARPA,KILLARNEY,1992-02-17
FREEMANI   X,WEST END,1992-02-07
FREEMANI   X,MOUNT PLEASANT,1992-02-12
FREEMANI   X,MOUNT PLEASANT,1992-02-12
OXYCARPA,KILLARNEY,1992-02-14
FREEMANI   X,RILEY PARK,2007-03-20
PLATANOIDES,MARPOLE,1992-02-12
CALLERYANA,ARBUTUS-RIDGE,1992-02-11
CALLERYANA,ARBUTUS-RIDGE,1992-02-11
CALLERYANA,ARBUTUS-RIDGE,1992-02-12
PLATANOIDES,RENFREW-COLLINGWOOD,1992-02-20
PLATANOIDES,RENFREW-COLLINGWOOD,1991-02-20
OXYCARPA,KILLARNEY,1992-02-19
PENNSYLVANICA,RENFREW-COLLINGWOOD,1994-02-16
PENNSYLVANICA,KENSINGTON-CEDAR COTTAGE,1997-12-08
RUBRUM,WEST END,1992-02-29
CERASIFERA,HASTINGS-SUNRISE,1992-03-04
CERASIFERA,HASTINGS-SUNRISE,1992-03-04
CERASIFERA,HASTINGS-SUNRISE,1992-03-04
OXYCARPA,MOUNT PLEASANT,1992-02-25
STYRACIFLUA,MOUNT PLEASANT,1992-02-20
STYRACIFLUA,MOUNT PLEASANT,1992-02-20
OXYCARPA,MOUNT PLEASANT,1992-02-13
STYRACIFLUA,MOUNT PLEASANT,1992-02-17
STYRACIFLUA,MOUNT PLEASANT,1992-02-17
STYRACIFLUA,MOUNT PLEASANT,1992-02-17
STYRACIFLUA,MOUNT PLEASANT,1992-02-17
STYRACIFLUA,MOUNT PLEASANT,1992-02-17
OXYCARPA,MOUNT PLEASANT,1992-02-06
STYRACIFLUA,MOUNT PLEASANT,1992-02-03
STYRACIFLUA,MOUNT PLEASANT,1992-02-03
STYRACIFLUA,MOUNT PLEASANT,1992-02-03
STYRACIFLUA,MOUNT PLEASANT,1992-02-03
STYRACIFLUA,MOUNT PLEASANT,1992-02-03
STYRACIFLUA,MOUNT PLEASANT,1992-02-04
STYRACIFLUA,MOUNT PLEASANT,1992-02-04
STYRACIFLUA,MOUNT PLEASANT,1992-02-04
STYRACIFLUA,MOUNT PLEASANT,1992-02-18
STYRACIFLUA,MOUNT PLEASANT,1992-02-18
STYRACIFLUA,MOUNT PLEASANT,1992-02-18
OXYCARPA,MOUNT PLEASANT,1992-02-10
OXYCARPA,MOUNT PLEASANT,1992-02-10
OXYCARPA,MOUNT PLEASANT,1992-02-10
OXYCARPA,MOUNT PLEASANT,1992-02-11
OXYCARPA,MOUNT PLEASANT,1992-02-11
OXYCARPA,MOUNT PLEASANT,1992-02-11
STYRACIFLUA,VICTORIA-FRASERVIEW,1992-03-10
CERASIFERA,RENFREW-COLLINGWOOD,1992-03-10
FREEMANI   X,VICTORIA-FRASERVIEW,1992-03-09
FREEMANI   X,VICTORIA-FRASERVIEW,1992-03-09
FREEMANI   X,VICTORIA-FRASERVIEW,1992-03-09
FREEMANI   X,VICTORIA-FRASERVIEW,1992-03-09
OXYCARPA,VICTORIA-FRASERVIEW,1992-03-05
PLATANOIDES,VICTORIA-FRASERVIEW,1992-03-05
RUBRUM,WEST END,1992-03-12
PLATANOIDES,VICTORIA-FRASERVIEW,1992-03-11
PLATANOIDES,VICTORIA-FRASERVIEW,1992-03-11
CALLERYANA,HASTINGS-SUNRISE,1992-03-17
CERASIFERA,KITSILANO,1998-04-15
AMERICANA,KENSINGTON-CEDAR COTTAGE,1997-01-28
PLATANOIDES,HASTINGS-SUNRISE,1992-03-16
PLATANOIDES,HASTINGS-SUNRISE,1992-03-16
PLATANOIDES,HASTINGS-SUNRISE,1992-03-16
PLATANOIDES,HASTINGS-SUNRISE,1992-03-16
PLATANOIDES,MOUNT PLEASANT,1992-03-24
PLATANOIDES,MOUNT PLEASANT,1992-03-24
PLATANOIDES,MOUNT PLEASANT,1992-03-24
PLATANOIDES,MOUNT PLEASANT,1992-03-24
CALLERYANA,RILEY PARK,1997-02-18
PLATANOIDES,KERRISDALE,1992-03-19
PLATANOIDES,KERRISDALE,1992-03-17
PLATANOIDES,KERRISDALE,1992-03-17
PLATANOIDES,KERRISDALE,1992-03-17
RUBRUM,MARPOLE,1991-11-27
RUBRUM,MARPOLE,1991-11-26
RUBRUM,MARPOLE,1991-11-26
RUBRUM,MARPOLE,1991-11-27
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,1992-03-12
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,1992-03-12
AMERICANA,VICTORIA-FRASERVIEW,2001-11-28
AMERICANA,VICTORIA-FRASERVIEW,2001-11-23
AMERICANA,VICTORIA-FRASERVIEW,2001-11-28
AMERICANA,VICTORIA-FRASERVIEW,2001-11-23
AMERICANA,VICTORIA-FRASERVIEW,2001-11-21
PALMATUM,OAKRIDGE,1995-11-02
PALMATUM,SUNSET,1995-11-02
SYLVATICA,HASTINGS-SUNRISE,2008-12-19
AUCUPARIA,SUNSET,2005-02-22
PLATANOIDES,WEST POINT GREY,1992-02-24
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,1992-02-24
KOUSA,RILEY PARK,2011-02-03
ACERIFOLIA   X,KERRISDALE,1999-04-01
PLATANOIDES,KERRISDALE,1992-02-26
PLATANOIDES,KERRISDALE,1999-03-30
CERASIFERA,OAKRIDGE,1992-02-26
PLATANOIDES,WEST POINT GREY,1992-02-21
CERASIFERA,RENFREW-COLLINGWOOD,2005-01-04
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2001-03-14
ACERIFOLIA   X,VICTORIA-FRASERVIEW,1998-02-24
CALLERYANA,VICTORIA-FRASERVIEW,1997-01-31
AMERICANA,KILLARNEY,2012-03-02
CAMPESTRE,OAKRIDGE,1999-01-06
CAMPESTRE,OAKRIDGE,2004-03-02
CAMPESTRE,OAKRIDGE,1999-01-07
PLATANOIDES,WEST POINT GREY,1992-02-21
RUBRUM,KERRISDALE,1992-02-28
RUBRUM,KERRISDALE,1992-02-28
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,1992-03-10
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,1992-03-10
SALICINA,RILEY PARK,2010-12-06
RUBRUM,SUNSET,2001-10-25
PLATANOIDES,SUNSET,2004-01-20
PENNSYLVANICA,SUNSET,1994-02-17
PENNSYLVANICA,SUNSET,1994-02-17
PENNSYLVANICA,SUNSET,1994-02-16
PENNSYLVANICA,SUNSET,2004-02-17
MORDENSIS,WEST POINT GREY,2005-03-16
PLATANOIDES,FAIRVIEW,2011-12-19
RUBRUM,RENFREW-COLLINGWOOD,2012-12-07
CAMPESTRE,VICTORIA-FRASERVIEW,1998-11-16
PLATANOIDES,KENSINGTON-CEDAR COTTAGE,2003-08-15
PENNSYLVANICA,SUNSET,2000-02-25
RUBRUM,DUNBAR-SOUTHLANDS,2013-04-05
RUBRUM,DUNBAR-SOUTHLANDS,2013-04-05
PENNSYLVANICA,SHAUGHNESSY,1998-04-16
AMERICANA,KILLARNEY,2012-03-27
PSEUDOACACIA,VICTORIA-FRASERVIEW,1996-12-13
PENNSYLVANICA,STRATHCONA,1998-04-20
NIGRUM,KERRISDALE,1998-04-22
RETICULATA,RENFREW-COLLINGWOOD,2002-01-11
FREEMANI   X,FAIRVIEW,1999-02-17
RUBRUM,DUNBAR-SOUTHLANDS,2013-04-05
RUBRUM,KENSINGTON-CEDAR COTTAGE,1997-11-25
SERRULATA,SUNSET,1994-02-16
BETULUS,VICTORIA-FRASERVIEW,1998-01-22
PENNSYLVANICA,VICTORIA-FRASERVIEW,1998-01-22
AMERICANA,KILLARNEY,2012-03-06
SERRULATA,OAKRIDGE,2013-02-20
SERRULATA,FAIRVIEW,2007-04-20
TRUNCATUM,KENSINGTON-CEDAR COTTAGE,2014-01-06
MORDENSIS,WEST POINT GREY,2007-06-06
FREEMANI   X,VICTORIA-FRASERVIEW,2006-02-24
TULIPIFERA,RILEY PARK,1999-01-06
RUBRUM,STRATHCONA,2009-11-10
BETULUS,VICTORIA-FRASERVIEW,1998-01-22
SERRULATA,OAKRIDGE,2013-02-21
AUCUPARIA,VICTORIA-FRASERVIEW,2005-02-01
SERRULATA,RILEY PARK,2000-12-14
CERASIFERA,RILEY PARK,2001-02-14
FREEMANI   X,SOUTH CAMBIE,1996-12-16
AMERICANA,KILLARNEY,2012-03-06
AMERICANA,KILLARNEY,2012-03-06
AMERICANA,KILLARNEY,2012-03-27
CALLERYANA,MOUNT PLEASANT,1992-10-23
CALLERYANA,MOUNT PLEASANT,1992-10-27
ZUMI,KERRISDALE,2007-03-19
FREEMANI   X,SHAUGHNESSY,2007-06-05
CAMPESTRE,VICTORIA-FRASERVIEW,2002-02-05
AMERICANA,VICTORIA-FRASERVIEW,2001-12-10
CAMPESTRE,VICTORIA-FRASERVIEW,2001-11-20
CALLERYANA,MOUNT PLEASANT,1992-10-28
CALLERYANA,MOUNT PLEASANT,1992-10-28
CALLERYANA,MOUNT PLEASANT,1992-10-28
CALLERYANA,MOUNT PLEASANT,1992-10-29
SYLVATICA,KENSINGTON-CEDAR COTTAGE,2002-01-11
AMERICANA,MARPOLE,2000-03-15
CALLERYANA,MOUNT PLEASANT,1992-10-30
CALLERYANA,MOUNT PLEASANT,1992-11-02
CORDATA,MOUNT PLEASANT,1992-11-03
CORDATA,MOUNT PLEASANT,1992-11-05
CORDATA,MOUNT PLEASANT,1992-11-05
OXYCARPA,MOUNT PLEASANT,1992-11-06
OXYCARPA,MOUNT PLEASANT,1992-11-06
EXCELSIOR,DUNBAR-SOUTHLANDS,1997-04-09
RUBRUM,DUNBAR-SOUTHLANDS,2012-11-28
TRUNCATUM,KENSINGTON-CEDAR COTTAGE,2014-01-06
ZUMI,KERRISDALE,2012-03-12
RUBRUM,GRANDVIEW-WOODLAND,2010-12-03
FREEMANI   X,HASTINGS-SUNRISE,1998-03-03
OXYCARPA,MOUNT PLEASANT,1992-11-10
OXYCARPA,MOUNT PLEASANT,1992-11-09
STYRACIFLUA,MOUNT PLEASANT,1992-11-16
STYRACIFLUA,MOUNT PLEASANT,1992-11-16
STYRACIFLUA,MOUNT PLEASANT,1992-11-16
ROBUR,MOUNT PLEASANT,1992-11-17
STYRACIFLUA,MOUNT PLEASANT,1992-11-17
STYRACIFLUA,MOUNT PLEASANT,1992-11-17
STYRACIFLUA,MOUNT PLEASANT,1992-11-17
RUBRUM,GRANDVIEW-WOODLAND,2010-12-03
PENNSYLVANICA,MARPOLE,1998-04-03
STYRACIFLUA,MOUNT PLEASANT,1992-11-20
STYRACIFLUA,MOUNT PLEASANT,1992-11-20
STYRACIFLUA,MOUNT PLEASANT,1992-11-20
STYRACIFLUA,MOUNT PLEASANT,1992-11-20
STYRACIFLUA,MOUNT PLEASANT,1992-11-23
STYRACIFLUA,MOUNT PLEASANT,1992-11-23
ROBUR,MOUNT PLEASANT,1992-11-18
CORDATA,MOUNT PLEASANT,1992-11-18
CRUS-GALLI,VICTORIA-FRASERVIEW,1992-11-20
CRUS-GALLI,VICTORIA-FRASERVIEW,1992-11-20
CRUS-GALLI,KENSINGTON-CEDAR COTTAGE,1992-11-20
CRUS-GALLI,KENSINGTON-CEDAR COTTAGE,1992-11-20
FREEMANI   X,KERRISDALE,1993-04-13
PENNSYLVANICA,MARPOLE,1998-04-02
CRUS-GALLI,KENSINGTON-CEDAR COTTAGE,1992-11-19
CRUS-GALLI,KENSINGTON-CEDAR COTTAGE,1992-11-19
CRUS-GALLI,KITSILANO,1992-11-19
CRUS-GALLI,HASTINGS-SUNRISE,1992-11-23
CRUS-GALLI,HASTINGS-SUNRISE,1992-11-23
FREEMANI   X,KILLARNEY,1994-03-17
ROBUR,MOUNT PLEASANT,1992-11-26
ROBUR,MOUNT PLEASANT,1992-11-26
CALLERYANA,MOUNT PLEASANT,1992-11-26
ROBUR,MOUNT PLEASANT,1992-11-27
ROBUR,MOUNT PLEASANT,1992-11-27
PALMATUM,KITSILANO,1998-05-05
ROBUR,RILEY PARK,1992-12-07
ROBUR,RILEY PARK,1992-12-07
ROBUR,RILEY PARK,1992-12-07
ROBUR,RILEY PARK,1992-12-07
ROBUR,RILEY PARK,1992-12-07
OXYCARPA,MOUNT PLEASANT,1992-12-07
FREEMANI   X,HASTINGS-SUNRISE,1992-12-09
FREEMANI   X,HASTINGS-SUNRISE,1992-12-09
FREEMANI   X,HASTINGS-SUNRISE,1992-12-09
FREEMANI   X,HASTINGS-SUNRISE,1992-12-09
ROBUR,MOUNT PLEASANT,1992-12-10
PUMILA,KILLARNEY,1992-12-10
PUMILA,KILLARNEY,1992-12-10
ROBUR,MOUNT PLEASANT,1992-12-11
ROBUR,MOUNT PLEASANT,1992-12-11
FREEMANI   X,MOUNT PLEASANT,1992-12-11
FREEMANI   X,MOUNT PLEASANT,1992-12-11
FREEMANI   X,HASTINGS-SUNRISE,1992-12-11
FREEMANI   X,HASTINGS-SUNRISE,1992-12-11
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-14
CRUS-GALLI,HASTINGS-SUNRISE,1992-12-16
CRUS-GALLI,HASTINGS-SUNRISE,1992-12-16
CRUS-GALLI,HASTINGS-SUNRISE,1992-12-16
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-15
FREEMANI   X,MOUNT PLEASANT,1992-12-15
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-15
FREEMANI   X,RENFREW-COLLINGWOOD,2007-03-09
PUMILA,SUNSET,1992-12-11
PUMILA,SUNSET,1992-12-11
PUMILA,SUNSET,1992-12-11
FREEMANI   X,MOUNT PLEASANT,1992-12-15
FREEMANI   X,MOUNT PLEASANT,1992-12-15
FREEMANI   X,MOUNT PLEASANT,1992-12-15
BETULUS,MOUNT PLEASANT,1992-12-16
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-14
FREEMANI   X,MOUNT PLEASANT,1992-12-14
CRUS-GALLI,RENFREW-COLLINGWOOD,1992-12-14
CRUS-GALLI,RENFREW-COLLINGWOOD,1992-12-14
PLATANOIDES,HASTINGS-SUNRISE,1992-12-14
CRUS-GALLI,HASTINGS-SUNRISE,1992-12-17
CRUS-GALLI,HASTINGS-SUNRISE,1992-12-17
BETULUS,RENFREW-COLLINGWOOD,1992-12-18
BETULUS,RENFREW-COLLINGWOOD,1992-12-18
BETULUS,RENFREW-COLLINGWOOD,1992-12-18
BETULUS,RENFREW-COLLINGWOOD,1992-12-18
BETULUS,RENFREW-COLLINGWOOD,1992-12-18
SYLVATICA,DUNBAR-SOUTHLANDS,2008-01-31
BETULUS,MOUNT PLEASANT,1992-12-17
BETULUS,MOUNT PLEASANT,1992-12-17
BETULUS,MOUNT PLEASANT,1992-12-17
BETULUS,GRANDVIEW-WOODLAND,1992-12-17
BETULUS,GRANDVIEW-WOODLAND,1992-12-17
BETULUS,MOUNT PLEASANT,1992-12-18
BETULUS,MOUNT PLEASANT,1992-12-18
BETULUS,MOUNT PLEASANT,1992-12-18
BETULUS,MOUNT PLEASANT,1992-12-18
BETULUS,MOUNT PLEASANT,1992-12-17
ROBUR,RENFREW-COLLINGWOOD,1992-12-18
ROBUR,RENFREW-COLLINGWOOD,1992-12-18
OXYCARPA,RENFREW-COLLINGWOOD,1992-12-21
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1992-12-22
BETULUS,SUNSET,1992-12-21
OXYCARPA,SUNSET,1992-12-21
BETULUS,SUNSET,1992-12-21
BETULUS,SUNSET,1992-12-22
BETULUS,SUNSET,1992-12-22
FREEMANI   X,MOUNT PLEASANT,1992-12-22
FREEMANI   X,MOUNT PLEASANT,1992-12-22
PENNSYLVANICA,KILLARNEY,2001-02-07
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-01-26
CALLERYANA,WEST END,1999-01-29
FREEMANI   X,KITSILANO,1993-04-13
PALMATUM,KENSINGTON-CEDAR COTTAGE,2001-01-08
RUBRUM,FAIRVIEW,2008-11-28
SYLVATICA,FAIRVIEW,2008-11-05
CERASIFERA,WEST END,1993-04-15
CORDATA,SUNSET,1993-02-04
CORDATA,SUNSET,1993-02-04
OXYCARPA,KENSINGTON-CEDAR COTTAGE,1993-02-04
CORDATA,MOUNT PLEASANT,1993-02-05
CORDATA,MOUNT PLEASANT,1993-02-05
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-02-05
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-02-05
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-02-05
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-02-05
CRUS-GALLI,RENFREW-COLLINGWOOD,1993-02-08
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-10
FREEMANI   X,HASTINGS-SUNRISE,1993-02-12
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-12
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-11
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-11
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-11
ROBUR,OAKRIDGE,1993-02-11
ROBUR,OAKRIDGE,1993-02-11
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1993-02-10
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1993-02-10
FREEMANI   X,MOUNT PLEASANT,1993-02-10
FREEMANI   X,MOUNT PLEASANT,1993-02-10
FREEMANI   X,MOUNT PLEASANT,1993-02-10
FREEMANI   X,MOUNT PLEASANT,1993-02-10
TRIACANTHOS,SUNSET,2007-01-26
STYRACIFLUA,HASTINGS-SUNRISE,1993-02-17
ROBUR,HASTINGS-SUNRISE,1993-02-17
STYRACIFLUA,HASTINGS-SUNRISE,1993-02-16
STYRACIFLUA,HASTINGS-SUNRISE,1993-02-16
FREEMANI   X,HASTINGS-SUNRISE,1993-02-16
FREEMANI   X,HASTINGS-SUNRISE,1993-02-16
FREEMANI   X,HASTINGS-SUNRISE,1993-02-16
CRUS-GALLI,KITSILANO,1993-02-17
CRUS-GALLI,KITSILANO,1993-02-17
CRUS-GALLI,KITSILANO,1993-02-17
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-15
CRUS-GALLI,HASTINGS-SUNRISE,1993-02-15
FREEMANI   X,HASTINGS-SUNRISE,1993-02-15
ROBUR,KENSINGTON-CEDAR COTTAGE,1993-02-03
ROBUR,KERRISDALE,1993-02-12
SYLVATICA,OAKRIDGE,1993-02-12
SYLVATICA,OAKRIDGE,1993-02-12
FREEMANI   X,RILEY PARK,1993-02-15
FREEMANI   X,RILEY PARK,1993-02-15
FREEMANI   X,RILEY PARK,1993-02-15
FREEMANI   X,RILEY PARK,1993-02-15
SYLVATICA,KERRISDALE,1993-02-09
SYLVATICA,KERRISDALE,1993-02-10
FREEMANI   X,HASTINGS-SUNRISE,1993-02-17
OXYCARPA,HASTINGS-SUNRISE,1993-02-22
PLATANOIDES,MARPOLE,2007-01-26
PLATANOIDES,MARPOLE,2007-02-09
RETICULATA,MOUNT PLEASANT,2007-03-21
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1993-03-05
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1993-03-05
SYLVATICA,DUNBAR-SOUTHLANDS,2007-04-13
RUBRUM,DUNBAR-SOUTHLANDS,2012-11-28
SERRULATA,FAIRVIEW,1999-02-24
ARIA,VICTORIA-FRASERVIEW,2015-02-03
X YEDOENSIS,GRANDVIEW-WOODLAND,1993-03-15
STYRACIFLUA,SHAUGHNESSY,1993-03-15
STYRACIFLUA,SHAUGHNESSY,1993-03-16
XX,SUNSET,2012-03-30
RUBRUM,HASTINGS-SUNRISE,2012-02-01
AMERICANA,KILLARNEY,2012-03-09
CERASIFERA,DUNBAR-SOUTHLANDS,2008-01-28
FREEMANI   X,HASTINGS-SUNRISE,1994-01-06
PALMATUM,RENFREW-COLLINGWOOD,2013-01-08
FREEMANI   X,RILEY PARK,1993-03-30
CALLERYANA,RILEY PARK,2005-01-21
KOUSA,RENFREW-COLLINGWOOD,1997-03-04
TRUNCATUM,RENFREW-COLLINGWOOD,1993-03-01
PLATANOIDES,HASTINGS-SUNRISE,1993-03-02
PLATANOIDES,HASTINGS-SUNRISE,1993-03-02
PLATANOIDES,HASTINGS-SUNRISE,1993-03-02
PLATANOIDES,HASTINGS-SUNRISE,1993-03-02
PLATANOIDES,HASTINGS-SUNRISE,1993-03-02
PLATANOIDES,HASTINGS-SUNRISE,1993-03-03
ZUMI,GRANDVIEW-WOODLAND,1999-04-26
FREEMANI   X,KENSINGTON-CEDAR COTTAGE,1993-03-04
PLATANOIDES,HASTINGS-SUNRISE,1993-03-04
